./2007.q1-q4.by_area/2007.q1-q4 01000 Alabama -- Statewide.csv:"01000","5","10","51","0","2007","1","","Alabama -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",112683,1564403,1573870,1589985,14422392397,8586036191,119404891,704,"",0.98,0.97,0.97,0.97,0.95,1.01,1.00,0.97,"",3625,3.3,20834,1.3,21301,1.4,21000,1.3,623382367,4.5,202741957,2.4,-10222434,-7.9,21,3.1
./2007.q1-q4.by_area/2007.q1-q4 01000 Alabama -- Statewide.csv:"01000","5","10","51","0","2007","2","","Alabama -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",112823,1587051,1594050,1603135,14114380932,2768458397,40144167,681,"",0.98,0.97,0.97,0.97,0.96,1.01,1.00,0.99,"",3171,2.9,14955,1.0,17213,1.1,15529,1.0,611391180,4.5,180890,0.0,-3596095,-8.2,23,3.5
./2007.q1-q4.by_area/2007.q1-q4 01000 Alabama -- Statewide.csv:"01000","5","10","51","0","2007","3","","Alabama -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",113664,1592712,1598550,1598048,14223626516,1686724338,24821636,685,"",0.98,0.96,0.96,0.97,0.94,1.02,1.00,0.98,"",2209,2.0,15573,1.0,15257,1.0,14476,0.9,523296513,3.8,11688206,0.7,-1963119,-7.3,19,2.9
./2007.q1-q4.by_area/2007.q1-q4 01000 Alabama -- Statewide.csv:"01000","5","10","51","0","2007","4","","Alabama -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",115460,1594462,1601554,1605939,15557685688,1489875988,23149239,748,"",0.98,0.97,0.97,0.97,0.95,1.03,1.00,0.98,"",1608,1.4,19160,1.2,17162,1.1,16605,1.0,606796423,4.1,45947928,3.2,-734766,-3.1,21,2.9
./2007.q1-q4.by_area/2007.q1-q4 02000 Alaska -- Statewide.csv:"02000","5","10","51","0","2007","1","","Alaska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",18896,214708,218373,220419,2331237481,2034315011,48338951,823,"",0.94,0.88,0.88,0.88,0.86,0.99,0.98,0.98,"",250,1.3,4275,2.0,4661,2.2,2904,1.3,169761547,7.9,138706280,7.3,-5384537,-10.0,46,5.9
./2007.q1-q4.by_area/2007.q1-q4 02000 Alaska -- Statewide.csv:"02000","5","10","51","0","2007","2","","Alaska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",19144,224382,236781,253825,2469105177,1667716783,41295498,797,"",0.94,0.88,0.89,0.92,0.87,0.99,0.98,0.97,"",158,0.8,2837,1.3,2974,1.3,1537,0.6,166463804,7.2,87384361,5.5,-5291750,-11.4,46,6.1
./2007.q1-q4.by_area/2007.q1-q4 02000 Alaska -- Statewide.csv:"02000","5","10","51","0","2007","3","","Alaska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",19174,261824,261122,247910,2735489482,1388108325,36944549,819,"",0.94,0.94,0.93,0.90,0.91,1.00,0.98,0.98,"",-55,-0.3,2153,0.8,3069,1.2,2005,0.8,185420902,7.3,77140096,5.9,-4171239,-10.1,48,6.2
./2007.q1-q4.by_area/2007.q1-q4 02000 Alaska -- Statewide.csv:"02000","5","10","51","0","2007","4","","Alaska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",19096,229772,222887,219701,2542652416,814863583,20273065,873,"",0.94,0.88,0.88,0.87,0.87,1.00,0.97,0.99,"",-50,-0.3,2917,1.3,1975,0.9,1888,0.9,164364715,6.9,37679201,4.8,-2686591,-11.7,48,5.8
./2007.q1-q4.by_area/2007.q1-q4 04000 Arizona -- Statewide.csv:"04000","5","10","51","0","2007","1","","Arizona -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",153888,2229947,2248439,2263600,23289280034,11747800623,175419737,797,"",1.02,1.01,1.01,1.01,1.00,1.00,0.99,0.99,"",10308,7.2,57904,2.7,48822,2.2,43230,1.9,1524378040,7.0,424192189,3.7,8635671,5.2,35,4.6
./2007.q1-q4.by_area/2007.q1-q4 04000 Arizona -- Statewide.csv:"04000","5","10","51","0","2007","2","","Arizona -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",156291,2244621,2247072,2251471,22423675799,3401335440,50218567,767,"",1.02,1.01,1.01,1.02,1.00,1.01,1.00,0.99,"",10073,6.9,31667,1.4,30489,1.4,23122,1.0,1194919361,5.6,-66642760,-1.9,34242,0.1,31,4.2
