./2015.q1-q4.by_area/2015.q1-q4 01000 Alabama -- Statewide.csv:"01000","5","10","51","0","2015","1","","Alabama -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",111087,1495237,1503999,1512973,16271344434,8645905913,175826107,832,"",0.98,0.96,0.96,0.96,0.94,1.00,1.00,0.98,"",1070,1.0,26099,1.8,30142,2.0,24927,1.7,677431030,4.3,160963007,1.9,-14693560,-7.7,20,2.5
./2015.q1-q4.by_area/2015.q1-q4 01000 Alabama -- Statewide.csv:"01000","5","10","51","0","2015","2","","Alabama -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",112126,1526229,1534835,1538811,15957653968,2516454721,53043857,801,"",0.98,0.96,0.96,0.95,0.94,1.01,1.00,0.99,"",1254,1.1,25675,1.7,28377,1.9,26884,1.8,548239181,3.6,85586234,3.5,-2653063,-4.8,14,1.8
./2015.q1-q4.by_area/2015.q1-q4 01000 Alabama -- Statewide.csv:"01000","5","10","51","0","2015","3","","Alabama -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",113128,1537970,1540802,1539132,16109157141,1584883230,33581394,805,"",0.98,0.95,0.95,0.96,0.93,1.02,1.00,0.98,"",2214,2.0,30756,2.0,25873,1.7,26118,1.7,568967933,3.7,48924068,3.2,-2274179,-6.3,14,1.8
./2015.q1-q4.by_area/2015.q1-q4 01000 Alabama -- Statewide.csv:"01000","5","10","51","0","2015","4","","Alabama -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",115677,1545174,1552651,1558192,18126585465,1415872451,31013581,898,"",0.98,0.96,0.96,0.96,0.94,1.03,1.00,0.98,"",2845,2.5,29424,1.9,30388,2.0,29503,1.9,948863692,5.5,76210337,5.7,-1076956,-3.4,30,3.5
./2015.q1-q4.by_area/2015.q1-q4 02000 Alaska -- Statewide.csv:"02000","5","10","51","0","2015","1","","Alaska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",19793,237695,240792,243014,3278758000,2714228186,56361305,1049,"",0.93,0.89,0.89,0.89,0.89,0.99,0.98,0.99,"",102,0.5,3476,1.5,3425,1.4,3213,1.3,122785538,3.9,72107855,2.7,-10663869,-15.9,25,2.4
./2015.q1-q4.by_area/2015.q1-q4 02000 Alaska -- Statewide.csv:"02000","5","10","51","0","2015","2","","Alaska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",20119,247294,259754,274101,3372585368,2181428736,47167657,996,"",0.93,0.89,0.90,0.93,0.89,0.99,0.98,0.98,"",342,1.7,2514,1.0,2179,0.8,2285,0.8,129577591,4.0,71440419,3.4,-7790829,-14.2,29,3.0
./2015.q1-q4.by_area/2015.q1-q4 02000 Alaska -- Statewide.csv:"02000","5","10","51","0","2015","3","","Alaska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",20360,285617,280782,267319,3687030785,1814464221,41975391,1021,"",0.93,0.95,0.94,0.91,0.92,1.00,0.98,0.99,"",196,1.0,3091,1.1,1233,0.4,1785,0.7,109958618,3.1,85329767,4.9,-5844463,-12.2,24,2.4
./2015.q1-q4.by_area/2015.q1-q4 02000 Alaska -- Statewide.csv:"02000","5","10","51","0","2015","4","","Alaska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",20137,250084,239692,237144,3452980456,1054715124,22673967,1096,"",0.93,0.90,0.89,0.89,0.89,1.00,0.97,1.00,"",-169,-0.8,301,0.1,-634,-0.3,-1121,-0.5,90676044,2.7,20525852,2.0,-4197593,-15.6,31,2.9
./2015.q1-q4.by_area/2015.q1-q4 04000 Arizona -- Statewide.csv:"04000","5","10","51","0","2015","1","","Arizona -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",142713,2188369,2201143,2207494,26556571327,11689275989,270550599,929,"",1.01,1.01,1.00,1.00,1.00,1.00,0.99,1.00,"",524,0.4,64576,3.0,66639,3.1,63395,3.0,948949531,3.7,337402894,3.0,6594510,2.5,6,0.7
./2015.q1-q4.by_area/2015.q1-q4 04000 Arizona -- Statewide.csv:"04000","5","10","51","0","2015","2","","Arizona -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",145095,2209619,2208327,2199500,25343376320,3034242772,68651610,884,"",1.01,1.00,1.00,1.02,0.99,1.01,1.00,0.99,"",1760,1.2,67468,3.1,68026,3.2,67448,3.2,1204300220,5.0,135756330,4.7,3231635,4.9,16,1.8
./2015.q1-q4.by_area/2015.q1-q4 04000 Arizona -- Statewide.csv:"04000","5","10","51","0","2015","3","","Arizona -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",147319,2195611,2211490,2219018,25177484126,2061840882,48419882,877,"",1.01,1.02,0.99,1.00,1.00,1.02,1.00,1.00,"",2619,1.8,78903,3.7,74797,3.5,76335,3.6,1192249112,5.0,123557220,6.4,2775744,6.1,12,1.4
./2015.q1-q4.by_area/2015.q1-q4 04000 Arizona -- Statewide.csv:"04000","5","10","51","0","2015","4","","Arizona -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",148686,2258946,2291003,2303907,28569606433,2080691503,50662225,962,"",1.01,1.00,1.00,1.01,0.99,1.03,1.00,0.99,"",1750,1.2,81157,3.7,75563,3.4,72069,3.2,2091554896,7.9,192271512,10.2,4673284,10.2,40,4.3
./2015.q1-q4.by_area/2015.q1-q4 05000 Arkansas -- Statewide.csv:"05000","5","10","51","0","2015","1","","Arkansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",83188,952294,959871,961052,9871712663,6279828715,170884690,793,"",0.98,0.98,0.98,0.98,0.97,1.00,1.00,1.00,"",983,1.2,21213,2.3,23595,2.5,16230,1.7,217550266,2.3,88214260,1.4,-24638036,-12.6,1,0.1
./2015.q1-q4.by_area/2015.q1-q4 05000 Arkansas -- Statewide.csv:"05000","5","10","51","0","2015","2","","Arkansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",83374,973128,981136,982889,9380140406,2854653551,75759493,737,"",0.98,0.98,0.98,0.98,0.95,1.00,0.99,0.98,"",923,1.1,19730,2.1,20478,2.1,21287,2.2,408138055,4.5,83855758,3.0,-10649740,-12.3,17,2.4
./2015.q1-q4.by_area/2015.q1-q4 05000 Arkansas -- Statewide.csv:"05000","5","10","51","0","2015","3","","Arkansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",83718,980687,986663,990090,9622447170,1620073921,44179357,751,"",0.98,1.00,0.98,0.98,0.99,1.01,1.00,1.01,"",1025,1.2,22850,2.4,23415,2.4,24293,2.5,452126420,4.9,88253291,5.8,-3101139,-6.6,18,2.5
./2015.q1-q4.by_area/2015.q1-q4 05000 Arkansas -- Statewide.csv:"05000","5","10","51","0","2015","4","","Arkansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",84410,989459,992534,994976,10882563371,1308526606,36201388,844,"",0.98,0.98,0.98,0.98,0.98,1.02,1.00,1.00,"",1436,1.7,21462,2.2,21513,2.2,20688,2.1,653769418,6.4,75546136,6.1,-3394647,-8.6,34,4.2
