./2009.q1-q4.by_area/2009.q1-q4 01000 Alabama -- Statewide.csv:"01000","5","10","51","0","2009","1","","Alabama -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",111238,1481797,1474158,1473651,13836048361,8164074519,118924503,721,"",0.98,0.96,0.97,0.97,0.95,1.01,1.00,0.98,"",-3161,-2.8,-85741,-5.5,-97632,-6.2,-104702,-6.6,-1008973195,-6.8,-552061203,-6.3,-3089766,-2.5,-5,-0.7
./2009.q1-q4.by_area/2009.q1-q4 01000 Alabama -- Statewide.csv:"01000","5","10","51","0","2009","2","","Alabama -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",110851,1472653,1471714,1468988,13566644774,2420838709,37750461,709,"",0.98,0.97,0.96,0.96,0.95,1.02,1.00,0.99,"",-4060,-3.5,-111141,-7.0,-114230,-7.2,-117124,-7.4,-864194529,-6.0,-261894941,-9.8,-1499610,-3.8,9,1.3
./2009.q1-q4.by_area/2009.q1-q4 01000 Alabama -- Statewide.csv:"01000","5","10","51","0","2009","3","","Alabama -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",110397,1463545,1458357,1451008,13588518553,1297536974,19948678,717,"",0.98,0.95,0.95,0.96,0.94,1.02,1.00,0.98,"",-4260,-3.7,-115075,-7.3,-119369,-7.6,-119560,-7.6,-926388279,-6.4,-260566425,-16.7,-3011533,-13.1,8,1.1
./2009.q1-q4.by_area/2009.q1-q4 01000 Alabama -- Statewide.csv:"01000","5","10","51","0","2009","4","","Alabama -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",112590,1442213,1449013,1448812,15088074640,1104397529,18059607,802,"",0.98,0.96,0.96,0.96,0.94,1.04,1.00,0.98,"",-3640,-3.1,-114361,-7.3,-97416,-6.3,-89992,-5.8,-433379387,-2.8,-152307860,-12.1,-1247147,-6.5,30,3.9
./2009.q1-q4.by_area/2009.q1-q4 02000 Alaska -- Statewide.csv:"02000","5","10","51","0","2009","1","","Alaska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",19163,218720,221473,222958,2544204076,2217594963,39394303,885,"",0.94,0.88,0.88,0.89,0.88,0.99,0.98,1.00,"",63,0.3,1280,0.6,117,0.1,-481,-0.2,59623782,2.4,65348081,3.0,-4207567,-9.6,19,2.2
./2009.q1-q4.by_area/2009.q1-q4 02000 Alaska -- Statewide.csv:"02000","5","10","51","0","2009","2","","Alaska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",19164,225490,237520,251748,2662324339,1765029542,32565029,860,"",0.94,0.88,0.90,0.93,0.89,0.99,0.98,0.99,"",-281,-1.4,-1244,-0.5,-4452,-1.8,-5028,-2.0,60149170,2.3,25213782,1.4,-4180938,-11.4,32,3.9
./2009.q1-q4.by_area/2009.q1-q4 02000 Alaska -- Statewide.csv:"02000","5","10","51","0","2009","3","","Alaska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",19264,262259,260146,246961,2890356650,1433546447,27907659,867,"",0.94,0.95,0.93,0.90,0.92,1.00,0.98,0.99,"",-498,-2.5,-4545,-1.7,-4594,-1.7,-4523,-1.8,-16548670,-0.6,-26357911,-1.8,-5038184,-15.3,10,1.2
./2009.q1-q4.by_area/2009.q1-q4 02000 Alaska -- Statewide.csv:"02000","5","10","51","0","2009","4","","Alaska -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",19253,229257,222695,219796,2780720743,845704456,15683362,955,"",0.94,0.89,0.88,0.88,0.88,1.00,0.97,1.00,"",17,0.1,-3709,-1.6,-2784,-1.2,-3507,-1.6,55692896,2.0,-16915680,-2.0,-2572625,-14.1,33,3.6
./2009.q1-q4.by_area/2009.q1-q4 04000 Arizona -- Statewide.csv:"04000","5","10","51","0","2009","1","","Arizona -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",147266,2061890,2044855,2036282,21330752875,10588373582,138670528,801,"",1.02,1.00,1.00,1.00,0.99,1.00,0.99,0.99,"",-9404,-6.0,-152656,-6.9,-176749,-8.0,-184225,-8.3,-2116472153,-9.0,-1076123992,-9.2,-20143003,-12.7,-12,-1.5
./2009.q1-q4.by_area/2009.q1-q4 04000 Arizona -- Statewide.csv:"04000","5","10","51","0","2009","2","","Arizona -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",145953,2006420,1995473,1978260,20305966266,2630446513,33773439,784,"",1.02,1.00,1.00,1.02,1.00,1.02,1.00,0.99,"",-11949,-7.6,-195029,-8.9,-196356,-9.0,-201126,-9.2,-1992677953,-8.9,-502648288,-16.0,-8714498,-20.5,1,0.1
./2009.q1-q4.by_area/2009.q1-q4 04000 Arizona -- Statewide.csv:"04000","5","10","51","0","2009","3","","Arizona -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",145221,1958038,1957797,1951672,19952306980,1505379483,20622685,785,"",1.02,1.02,0.99,0.99,1.00,1.02,1.00,1.00,"",-14060,-8.8,-191443,-8.9,-196500,-9.1,-197737,-9.2,-1997742202,-9.1,-434458939,-22.4,-6640848,-24.4,0,0.0
./2009.q1-q4.by_area/2009.q1-q4 04000 Arizona -- Statewide.csv:"04000","5","10","51","0","2009","4","","Arizona -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",145712,1960550,1983065,1991824,22450300204,1429258850,21202543,873,"",1.02,1.00,1.00,1.00,0.99,1.03,1.00,0.99,"",-15456,-9.6,-181613,-8.5,-157216,-7.3,-142256,-6.7,-1033428771,-4.4,-251660126,-15.0,-3826713,-15.3,28,3.3
./2009.q1-q4.by_area/2009.q1-q4 05000 Arkansas -- Statewide.csv:"05000","5","10","51","0","2009","1","","Arkansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",81339,934727,931498,935449,8420947301,5334885006,135184413,694,"",0.98,0.99,0.98,0.99,0.99,1.00,0.99,1.00,"",771,1.0,-25063,-2.6,-32594,-3.4,-36221,-3.7,93271874,1.1,-213695272,-3.9,2278160,1.7,30,4.5
